date,sector,employment_thousands,total_nonfarm_thousands,mom_change_thousands,yoy_change_thousands,mom_contribution_pct,yoy_contribution_pct,share_pct
2021-08-01,Professional and business services,21535.000000,147314.000000,117.000000,1388.000000,21.195652,21.376867,14.618434
2021-08-01,Education and health services,23708.000000,147314.000000,24.000000,584.000000,4.347826,8.994302,16.093515
2021-08-01,Leisure and hospitality,14621.000000,147314.000000,126.000000,2048.000000,22.826087,31.541660,9.925058
2021-08-01,Other services,5532.000000,147314.000000,38.000000,243.000000,6.884058,3.742492,3.755244
2021-08-01,Government,22136.000000,147314.000000,97.000000,136.000000,17.572464,2.094563,15.026406
2021-08-01,Residual / Other,0.200000,147314.000000,0.300000,0.400000,0.054348,0.006160,0.000136
2021-09-01,Mining and logging,566.000000,147771.000000,1.000000,5.000000,0.218818,0.083319,0.383025
2021-09-01,Construction,7484.000000,147771.000000,52.000000,231.000000,11.378556,3.849358,5.064593
2021-09-01,Manufacturing,12393.000000,147771.000000,40.000000,336.000000,8.752735,5.599067,8.386625
2021-09-01,Wholesale trade,5758.500000,147771.000000,14.500000,192.900000,3.172867,3.214464,3.896908
2021-09-01,Retail trade,15280.100000,147771.000000,64.100000,299.000000,14.026258,4.982503,10.340392
2021-09-01,Transportation and warehousing,6247.700000,147771.000000,49.800000,591.300000,10.897155,9.853358,4.227961
2021-09-01,Utilities,545.800000,147771.000000,0.900000,3.100000,0.196937,0.051658,0.369355
2021-09-01,Information,2917.000000,147771.000000,14.000000,222.000000,3.063457,3.699383,1.974000
2021-09-01,Financial activities,8851.000000,147771.000000,25.000000,177.000000,5.470460,2.949508,5.989673
2021-09-01,Professional and business services,21636.000000,147771.000000,101.000000,1369.000000,22.100656,22.812865,14.641574
2021-09-01,Education and health services,23705.000000,147771.000000,-3.000000,516.000000,-0.656455,8.598567,16.041713
2021-09-01,Leisure and hospitality,14746.000000,147771.000000,125.000000,1681.000000,27.352298,28.011998,9.978954
2021-09-01,Other services,5539.000000,147771.000000,7.000000,205.000000,1.531729,3.416097,3.748367
2021-09-01,Government,22102.000000,147771.000000,-34.000000,173.000000,-7.439825,2.882853,14.956927
2021-09-01,Residual / Other,-0.100000,147771.000000,-0.300000,-0.300000,-0.065646,-0.004999,-0.000068
2021-10-01,Mining and logging,569.000000,148572.000000,3.000000,13.000000,0.374532,0.212696,0.382979
2021-10-01,Construction,7518.000000,148572.000000,34.000000,217.000000,4.244694,3.550393,5.060173
2021-10-01,Manufacturing,12453.000000,148572.000000,60.000000,367.000000,7.490637,6.004581,8.381795
2021-10-01,Wholesale trade,5773.900000,148572.000000,15.400000,196.700000,1.922597,3.218259,3.886264
2021-10-01,Retail trade,15348.100000,148572.000000,68.000000,257.800000,8.489388,4.217932,10.330412
2021-10-01,Transportation and warehousing,6319.200000,148572.000000,71.500000,581.400000,8.926342,9.512435,4.253291
2021-10-01,Utilities,546.300000,148572.000000,0.500000,4.700000,0.062422,0.076898,0.367701
2021-10-01,Information,2938.000000,148572.000000,21.000000,254.000000,2.621723,4.155759,1.977492
2021-10-01,Financial activities,8879.000000,148572.000000,28.000000,188.000000,3.495630,3.075916,5.976227
2021-10-01,Professional and business services,21873.000000,148572.000000,237.000000,1418.000000,29.588015,23.200262,14.722155
2021-10-01,Education and health services,23800.000000,148572.000000,95.000000,522.000000,11.860175,8.540576,16.019169
2021-10-01,Leisure and hospitality,14949.000000,148572.000000,203.000000,1646.000000,25.343321,26.930628,10.061788
2021-10-01,Other services,5578.000000,148572.000000,39.000000,224.000000,4.868914,3.664921,3.754409
2021-10-01,Government,22027.000000,148572.000000,-75.000000,222.000000,-9.363296,3.632199,14.825808
2021-10-01,Residual / Other,0.500000,148572.000000,0.600000,0.400000,0.074906,0.006545,0.000337
2021-11-01,Mining and logging,572.000000,149230.000000,3.000000,18.000000,0.455927,0.277051,0.383301
2021-11-01,Construction,7562.000000,149230.000000,44.000000,241.000000,6.686930,3.709404,5.067346
2021-11-01,Manufacturing,12498.000000,149230.000000,45.000000,380.000000,6.838906,5.848853,8.374992
2021-11-01,Wholesale trade,5800.100000,149230.000000,26.200000,209.800000,3.981763,3.229183,3.886685
2021-11-01,Retail trade,15407.000000,149230.000000,58.900000,280.200000,8.951368,4.312760,10.324332
2021-11-01,Transportation and warehousing,6396.200000,149230.000000,77.000000,543.100000,11.702128,8.359243,4.286135
2021-11-01,Utilities,547.300000,149230.000000,1.000000,5.700000,0.151976,0.087733,0.366749
2021-11-01,Information,2957.000000,149230.000000,19.000000,261.000000,2.887538,4.017239,1.981505
2021-11-01,Financial activities,8911.000000,149230.000000,32.000000,205.000000,4.863222,3.155302,5.971319
2021-11-01,Professional and business services,22019.000000,149230.000000,146.000000,1417.000000,22.188450,21.810066,14.755076
2021-11-01,Education and health services,23845.000000,149230.000000,45.000000,508.000000,6.838906,7.818993,15.978691
2021-11-01,Leisure and hospitality,15071.000000,149230.000000,122.000000,1811.000000,18.541033,27.874404,10.099176
2021-11-01,Other services,5598.000000,149230.000000,20.000000,254.000000,3.039514,3.909497,3.751256
2021-11-01,Government,22046.000000,149230.000000,19.000000,363.000000,2.887538,5.587194,14.773169
2021-11-01,Residual / Other,0.400000,149230.000000,-0.100000,0.200000,-0.015198,0.003078,0.000268
2021-12-01,Mining and logging,577.000000,149816.000000,5.000000,20.000000,0.853242,0.275179,0.385139
2021-12-01,Construction,7595.000000,149816.000000,33.000000,238.000000,5.631399,3.274629,5.069552
2021-12-01,Manufacturing,12537.000000,149816.000000,39.000000,384.000000,6.655290,5.283434,8.368265
2021-12-01,Wholesale trade,5828.100000,149816.000000,28.000000,229.000000,4.778157,3.150798,3.890172
2021-12-01,Retail trade,15421.700000,149816.000000,14.700000,277.500000,2.508532,3.818107,10.293760
2021-12-01,Transportation and warehousing,6465.000000,149816.000000,68.800000,592.100000,11.740614,8.146670,4.315293
2021-12-01,Utilities,547.600000,149816.000000,0.300000,6.100000,0.051195,0.083930,0.365515
2021-12-01,Information,2967.000000,149816.000000,10.000000,255.000000,1.706485,3.508531,1.980429
2021-12-01,Financial activities,8938.000000,149816.000000,27.000000,220.000000,4.607509,3.026968,5.965985
2021-12-01,Professional and business services,22129.000000,149816.000000,110.000000,1359.000000,18.771331,18.698404,14.770785
2021-12-01,Education and health services,23886.000000,149816.000000,41.000000,552.000000,6.996587,7.594937,15.943557
2021-12-01,Leisure and hospitality,15246.000000,149816.000000,175.000000,2448.000000,29.863481,33.681893,10.176483
2021-12-01,Other services,5617.000000,149816.000000,19.000000,304.000000,3.242321,4.182719,3.749266
2021-12-01,Government,22062.000000,149816.000000,16.000000,384.000000,2.730375,5.283434,14.726064
2021-12-01,Residual / Other,-0.400000,149816.000000,-0.800000,-0.700000,-0.136519,-0.009631,-0.000267
2022-01-01,Mining and logging,578.000000,150006.000000,1.000000,29.000000,0.526316,0.405992,0.385318
2022-01-01,Construction,7595.000000,150006.000000,0.000000,233.000000,0.000000,3.261935,5.063131
2022-01-01,Manufacturing,12564.000000,150006.000000,27.000000,422.000000,14.210526,5.907882,8.375665
2022-01-01,Wholesale trade,5851.600000,150006.000000,23.500000,244.300000,12.368421,3.420132,3.900911
2022-01-01,Retail trade,15428.600000,150006.000000,6.900000,262.700000,3.631579,3.677726,10.285322
2022-01-01,Transportation and warehousing,6487.300000,150006.000000,22.300000,602.000000,11.736842,8.427831,4.324694
2022-01-01,Utilities,550.400000,150006.000000,2.800000,7.900000,1.473684,0.110598,0.366919
2022-01-01,Information,2984.000000,150006.000000,17.000000,237.000000,8.947368,3.317934,1.989254
2022-01-01,Financial activities,8934.000000,150006.000000,-4.000000,212.000000,-2.105263,2.967941,5.955762
2022-01-01,Professional and business services,22183.000000,150006.000000,54.000000,1261.000000,28.421053,17.653647,14.788075
2022-01-01,Education and health services,23869.000000,150006.000000,-17.000000,507.000000,-8.947368,7.097858,15.912030
2022-01-01,Leisure and hospitality,15329.000000,150006.000000,83.000000,2528.000000,43.684211,35.391292,10.218925
2022-01-01,Other services,5603.000000,150006.000000,-14.000000,289.000000,-7.368421,4.045919,3.735184
2022-01-01,Government,22049.000000,150006.000000,-13.000000,308.000000,-6.842105,4.311914,14.698745
2022-01-01,Residual / Other,0.100000,150006.000000,0.500000,0.100000,0.263158,0.001400,0.000067
2022-02-01,Mining and logging,581.000000,150825.000000,3.000000,42.000000,0.366300,0.564137,0.385215
2022-02-01,Construction,7651.000000,150825.000000,56.000000,373.000000,6.837607,5.010074,5.072766
2022-02-01,Manufacturing,12601.000000,150825.000000,37.000000,429.000000,4.517705,5.762257,8.354716
2022-02-01,Wholesale trade,5876.500000,150825.000000,24.900000,257.700000,3.040293,3.461383,3.896237
2022-02-01,Retail trade,15537.400000,150825.000000,108.800000,348.500000,13.284493,4.680994,10.301608
2022-02-01,Transportation and warehousing,6562.700000,150825.000000,75.400000,635.900000,9.206349,8.541303,4.351202
2022-02-01,Utilities,551.000000,150825.000000,0.600000,8.900000,0.073260,0.119543,0.365324
2022-02-01,Information,2990.000000,150825.000000,6.000000,226.000000,0.732601,3.035594,1.982430
2022-02-01,Financial activities,8976.000000,150825.000000,42.000000,258.000000,5.128205,3.465413,5.951268
2022-02-01,Professional and business services,22372.000000,150825.000000,189.000000,1373.000000,23.076923,18.441907,14.833085
2022-02-01,Education and health services,23984.000000,150825.000000,115.000000,571.000000,14.041514,7.669577,15.901873
2022-02-01,Leisure and hospitality,15462.000000,150825.000000,133.000000,2320.000000,16.239316,31.161854,10.251616
2022-02-01,Other services,5648.000000,150825.000000,45.000000,324.000000,5.494505,4.351914,3.744737
2022-02-01,Government,22032.000000,150825.000000,-17.000000,278.000000,-2.075702,3.734050,14.607658
2022-02-01,Residual / Other,0.400000,150825.000000,0.300000,0.000000,0.036630,0.000000,0.000265
2022-03-01,Mining and logging,589.000000,151315.000000,8.000000,36.000000,1.632653,0.508259,0.389254
2022-03-01,Construction,7692.000000,151315.000000,41.000000,293.000000,8.367347,4.136665,5.083435
2022-03-01,Manufacturing,12674.000000,151315.000000,73.000000,445.000000,14.897959,6.282649,8.375905
2022-03-01,Wholesale trade,5913.700000,151315.000000,37.200000,280.000000,7.591837,3.953127,3.908205
2022-03-01,Retail trade,15537.100000,151315.000000,-0.300000,304.300000,-0.061224,4.296202,10.268050
2022-03-01,Transportation and warehousing,6590.700000,151315.000000,28.000000,577.100000,5.714286,8.147678,4.355616
2022-03-01,Utilities,551.700000,151315.000000,0.700000,8.400000,0.142857,0.118594,0.364604
2022-03-01,Information,3018.000000,151315.000000,28.000000,248.000000,5.714286,3.501341,1.994515
2022-03-01,Financial activities,9002.000000,151315.000000,26.000000,266.000000,5.306122,3.755471,5.949179
2022-03-01,Professional and business services,22483.000000,151315.000000,111.000000,1374.000000,22.653061,19.398560,14.858408
2022-03-01,Education and health services,24057.000000,151315.000000,73.000000,521.000000,14.897959,7.355640,15.898622
2022-03-01,Leisure and hospitality,15523.000000,151315.000000,61.000000,2225.000000,12.448980,31.413243,10.258732
2022-03-01,Other services,5651.000000,151315.000000,3.000000,316.000000,0.612245,4.461386,3.734593
2022-03-01,Government,22033.000000,151315.000000,1.000000,189.000000,0.204082,2.668361,14.561015
2022-03-01,Residual / Other,-0.200000,151315.000000,-0.600000,0.200000,-0.122449,0.002824,-0.000132
2022-04-01,Mining and logging,596.000000,151623.000000,7.000000,41.000000,2.272727,0.582717,0.393080
2022-04-01,Construction,7698.000000,151623.000000,6.000000,298.000000,1.948052,4.235361,5.077066
2022-04-01,Manufacturing,12726.000000,151623.000000,52.000000,533.000000,16.883117,7.575327,8.393186
2022-04-01,Wholesale trade,5945.300000,151623.000000,31.600000,293.900000,10.259740,4.177089,3.921107
2022-04-01,Retail trade,15488.000000,151623.000000,-49.100000,298.600000,-15.941558,4.243889,10.214809
2022-04-01,Transportation and warehousing,6607.900000,151623.000000,17.200000,606.600000,5.584416,8.621376,4.358112
2022-04-01,Utilities,553.900000,151623.000000,2.200000,9.300000,0.714286,0.132177,0.365314
2022-04-01,Information,3034.000000,151623.000000,16.000000,238.000000,5.194805,3.382604,2.001016
2022-04-01,Financial activities,9037.000000,151623.000000,35.000000,287.000000,11.363636,4.079022,5.960178
2022-04-01,Professional and business services,22468.000000,151623.000000,-15.000000,1365.000000,-4.870130,19.400227,14.818332
2022-04-01,Education and health services,24117.000000,151623.000000,60.000000,533.000000,19.480519,7.575327,15.905898
2022-04-01,Leisure and hospitality,15626.000000,151623.000000,103.000000,2058.000000,33.441558,29.249574,10.305824
2022-04-01,Other services,5657.000000,151623.000000,6.000000,299.000000,1.948052,4.249574,3.730964
2022-04-01,Government,22069.000000,151623.000000,36.000000,176.000000,11.688312,2.501421,14.555180
2022-04-01,Residual / Other,-0.100000,151623.000000,0.100000,-0.400000,0.032468,-0.005685,-0.000066
2022-05-01,Mining and logging,600.000000,151924.000000,4.000000,43.000000,1.328904,0.626914,0.394934
2022-05-01,Construction,7738.000000,151924.000000,40.000000,347.000000,13.289037,5.059047,5.093336
2022-05-01,Manufacturing,12735.000000,151924.000000,9.000000,519.000000,2.990033,7.566701,8.382481
2022-05-01,Wholesale trade,5970.700000,151924.000000,25.400000,298.700000,8.438538,4.354862,3.930057
2022-05-01,Retail trade,15418.700000,151924.000000,-69.300000,227.200000,-23.023256,3.312436,10.148956
2022-05-01,Transportation and warehousing,6627.200000,151924.000000,19.300000,604.500000,6.411960,8.813238,4.362181
2022-05-01,Utilities,555.700000,151924.000000,1.800000,11.200000,0.598007,0.163289,0.365775
2022-05-01,Information,3057.000000,151924.000000,23.000000,241.000000,7.641196,3.513632,2.012190
2022-05-01,Financial activities,9049.000000,151924.000000,12.000000,288.000000,3.986711,4.198863,5.956268
2022-05-01,Professional and business services,22503.000000,151924.000000,35.000000,1327.000000,11.627907,19.346844,14.812011
2022-05-01,Education and health services,24176.000000,151924.000000,59.000000,560.000000,19.601329,8.164455,15.913220
2022-05-01,Leisure and hospitality,15704.000000,151924.000000,78.000000,1902.000000,25.913621,27.729990,10.336747
2022-05-01,Other services,5665.000000,151924.000000,8.000000,295.000000,2.657807,4.300919,3.728838
2022-05-01,Government,22125.000000,151924.000000,56.000000,196.000000,18.604651,2.857559,14.563203
2022-05-01,Residual / Other,-0.300000,151924.000000,-0.200000,-0.600000,-0.066445,-0.008748,-0.000197
2022-06-01,Mining and logging,608.000000,152358.000000,8.000000,49.000000,1.843318,0.749465,0.399060
2022-06-01,Construction,7761.000000,152358.000000,23.000000,368.000000,5.299539,5.628633,5.093924
2022-06-01,Manufacturing,12767.000000,152358.000000,32.000000,520.000000,7.373272,7.953503,8.379606
2022-06-01,Wholesale trade,5987.600000,152358.000000,16.900000,287.700000,3.894009,4.400428,3.929954
2022-06-01,Retail trade,15464.600000,152358.000000,45.900000,219.800000,10.576037,3.361884,10.150173
2022-06-01,Transportation and warehousing,6636.400000,152358.000000,9.200000,554.900000,2.119816,8.487305,4.355794
2022-06-01,Utilities,557.100000,152358.000000,1.400000,12.500000,0.322581,0.191190,0.365652
2022-06-01,Information,3076.000000,152358.000000,19.000000,252.000000,4.377880,3.854390,2.018929
2022-06-01,Financial activities,9059.000000,152358.000000,10.000000,286.000000,2.304147,4.374426,5.945864
2022-06-01,Professional and business services,22564.000000,152358.000000,61.000000,1307.000000,14.055300,19.990823,14.809856
2022-06-01,Education and health services,24267.000000,152358.000000,91.000000,625.000000,20.967742,9.559498,15.927618
2022-06-01,Leisure and hospitality,15794.000000,152358.000000,90.000000,1709.000000,20.737327,26.139492,10.366374
