date,state,abbr,fips,employment_thousands,mom_change_thousands,yoy_change_thousands,mom_growth_pct,yoy_growth_pct,share_us_pct
2019-05-01,Arizona,AZ,04,2931.000000,5.200000,83.600000,0.177729,2.936012,1.945983
2019-06-01,Arizona,AZ,04,2931.900000,0.900000,79.000000,0.030706,2.769112,1.943741
2019-07-01,Arizona,AZ,04,2936.300000,4.400000,77.300000,0.150073,2.703743,1.945381
2019-08-01,Arizona,AZ,04,2958.600000,22.300000,92.600000,0.759459,3.230984,1.957147
2019-09-01,Arizona,AZ,04,2960.500000,1.900000,82.200000,0.064220,2.855852,1.955868
2019-10-01,Arizona,AZ,04,2964.400000,3.900000,82.700000,0.131735,2.869834,1.957216
2019-11-01,Arizona,AZ,04,2974.100000,9.700000,84.300000,0.327216,2.917157,1.960941
2019-12-01,Arizona,AZ,04,2987.400000,13.300000,91.800000,0.447194,3.170327,1.968062
2020-01-01,Arizona,AZ,04,2988.300000,0.900000,81.200000,0.030127,2.793162,1.965586
2020-02-01,Arizona,AZ,04,2994.700000,6.400000,82.000000,0.214169,2.815257,1.966407
2020-03-01,Arizona,AZ,04,2980.600000,-14.100000,58.400000,-0.470832,1.998494,1.975281
2020-04-01,Arizona,AZ,04,2652.900000,-327.700000,-272.900000,-10.994431,-9.327363,2.034027
2020-05-01,Arizona,AZ,04,2737.300000,84.400000,-193.700000,3.181424,-6.608666,2.057502
2020-06-01,Arizona,AZ,04,2805.200000,67.900000,-126.700000,2.480547,-4.321430,2.037611
2020-07-01,Arizona,AZ,04,2786.700000,-18.500000,-149.600000,-0.659490,-5.094847,2.001149
2020-08-01,Arizona,AZ,04,2818.600000,31.900000,-140.000000,1.144723,-4.731968,2.001548
2020-09-01,Arizona,AZ,04,2839.500000,20.900000,-121.000000,0.741503,-4.087147,2.002892
2020-10-01,Arizona,AZ,04,2864.300000,24.800000,-100.100000,0.873393,-3.376737,2.010599
2020-11-01,Arizona,AZ,04,2881.300000,17.000000,-92.800000,0.593513,-3.120272,2.018664
2020-12-01,Arizona,AZ,04,2891.900000,10.600000,-95.500000,0.367889,-3.196760,2.028720
2021-01-01,Arizona,AZ,04,2896.200000,4.300000,-92.100000,0.148691,-3.082020,2.027257
2021-02-01,Arizona,AZ,04,2907.900000,11.700000,-86.800000,0.403978,-2.898454,2.028107
2021-03-01,Arizona,AZ,04,2925.100000,17.200000,-55.500000,0.591492,-1.862041,2.028052
2021-04-01,Arizona,AZ,04,2928.500000,3.400000,275.600000,0.116235,10.388631,2.025424
2021-05-01,Arizona,AZ,04,2944.100000,15.600000,206.800000,0.532696,7.554890,2.029504
2021-06-01,Arizona,AZ,04,2965.100000,21.000000,159.900000,0.713291,5.700128,2.033397
2021-07-01,Arizona,AZ,04,2985.100000,20.000000,198.400000,0.674514,7.119532,2.033973
2021-08-01,Arizona,AZ,04,2989.400000,4.300000,170.800000,0.144049,6.059746,2.029271
2021-09-01,Arizona,AZ,04,3002.000000,12.600000,162.500000,0.421489,5.722839,2.031522
2021-10-01,Arizona,AZ,04,3024.500000,22.500000,160.200000,0.749500,5.592990,2.035713
2021-11-01,Arizona,AZ,04,3030.000000,5.500000,148.700000,0.181848,5.160865,2.030423
2021-12-01,Arizona,AZ,04,3046.200000,16.200000,154.300000,0.534653,5.335593,2.033294
2022-01-01,Arizona,AZ,04,3049.400000,3.200000,153.200000,0.105049,5.289690,2.032852
2022-02-01,Arizona,AZ,04,3070.600000,21.200000,162.700000,0.695219,5.595103,2.035869
2022-03-01,Arizona,AZ,04,3074.900000,4.300000,149.800000,0.140038,5.121192,2.032118
2022-04-01,Arizona,AZ,04,3096.200000,21.300000,167.700000,0.692705,5.726481,2.042038
2022-05-01,Arizona,AZ,04,3104.300000,8.100000,160.200000,0.261611,5.441391,2.043324
2022-06-01,Arizona,AZ,04,3106.500000,2.200000,141.400000,0.070869,4.768810,2.038948
2022-07-01,Arizona,AZ,04,3122.900000,16.400000,137.800000,0.527925,4.616261,2.040151
2022-08-01,Arizona,AZ,04,3127.100000,4.200000,137.700000,0.134490,4.606276,2.039032
2022-09-01,Arizona,AZ,04,3134.500000,7.400000,132.500000,0.236641,4.413724,2.040929
2022-10-01,Arizona,AZ,04,3146.600000,12.100000,122.100000,0.386026,4.037031,2.044056
2022-11-01,Arizona,AZ,04,3153.400000,6.800000,123.400000,0.216106,4.072607,2.044450
2022-12-01,Arizona,AZ,04,3148.900000,-4.500000,102.700000,-0.142703,3.371414,2.040209
2023-01-01,Arizona,AZ,04,3156.900000,8.000000,107.500000,0.254057,3.525284,2.039657
2023-02-01,Arizona,AZ,04,3167.200000,10.300000,96.600000,0.326269,3.145965,2.042485
2023-03-01,Arizona,AZ,04,3169.300000,2.100000,94.400000,0.066305,3.070019,2.042944
2023-04-01,Arizona,AZ,04,3190.700000,21.400000,94.500000,0.675228,3.052128,2.053548
2023-05-01,Arizona,AZ,04,3195.600000,4.900000,91.300000,0.153571,2.941082,2.053002
2023-06-01,Arizona,AZ,04,3210.300000,14.700000,103.800000,0.460008,3.341381,2.059469
2023-07-01,Arizona,AZ,04,3210.400000,0.100000,87.500000,0.003115,2.801883,2.057382
2023-08-01,Arizona,AZ,04,3218.900000,8.500000,91.800000,0.264765,2.935627,2.059951
2023-09-01,Arizona,AZ,04,3229.100000,10.200000,94.600000,0.316878,3.018025,2.064418
2023-10-01,Arizona,AZ,04,3200.000000,-29.100000,53.400000,-0.901180,1.697070,2.043736
2023-11-01,Arizona,AZ,04,3209.500000,9.500000,56.100000,0.296875,1.779032,2.048142
2023-12-01,Arizona,AZ,04,3221.100000,11.600000,72.200000,0.361427,2.292864,2.053526
2024-01-01,Arizona,AZ,04,3255.100000,34.000000,98.200000,1.055540,3.110647,2.072890
2024-02-01,Arizona,AZ,04,3257.800000,2.700000,90.600000,0.082947,2.860571,2.071891
2024-03-01,Arizona,AZ,04,3264.500000,6.700000,95.200000,0.205660,3.003818,2.073146
2024-04-01,Arizona,AZ,04,3255.500000,-9.000000,64.800000,-0.275693,2.030902,2.066590
2024-05-01,Arizona,AZ,04,3252.300000,-3.200000,56.700000,-0.098295,1.774315,2.063537
2024-06-01,Arizona,AZ,04,3255.300000,3.000000,45.000000,0.092242,1.401738,2.064301
2024-07-01,Arizona,AZ,04,3255.900000,0.600000,45.500000,0.018431,1.417269,2.063988
2024-08-01,Arizona,AZ,04,3258.500000,2.600000,39.600000,0.079855,1.230234,2.065518
2024-09-01,Arizona,AZ,04,3267.700000,9.200000,38.600000,0.282338,1.195380,2.069317
2024-10-01,Arizona,AZ,04,3267.200000,-0.500000,67.200000,-0.015301,2.100000,2.068568
2024-11-01,Arizona,AZ,04,3269.900000,2.700000,60.400000,0.082640,1.881913,2.068523
2024-12-01,Arizona,AZ,04,3268.100000,-1.800000,47.000000,-0.055048,1.459129,2.064289
2015-01-01,Arkansas,AR,05,1188.600000,,,,,0.845569
2015-02-01,Arkansas,AR,05,1191.200000,2.600000,,0.218745,,0.845861
2015-03-01,Arkansas,AR,05,1185.600000,-5.600000,,-0.470114,,0.841311
2015-04-01,Arkansas,AR,05,1189.700000,4.100000,,0.345816,,0.842588
2015-05-01,Arkansas,AR,05,1195.900000,6.200000,,0.521140,,0.844932
2015-06-01,Arkansas,AR,05,1198.400000,2.500000,,0.209048,,0.845677
2015-07-01,Arkansas,AR,05,1202.100000,3.700000,,0.308745,,0.846603
2015-08-01,Arkansas,AR,05,1204.600000,2.500000,,0.207969,,0.847564
2015-09-01,Arkansas,AR,05,1206.900000,2.300000,,0.190935,,0.848287
2015-10-01,Arkansas,AR,05,1207.800000,0.900000,,0.074571,,0.847109
2015-11-01,Arkansas,AR,05,1210.600000,2.800000,,0.231826,,0.847712
2015-12-01,Arkansas,AR,05,1213.500000,2.900000,,0.239551,,0.848145
2016-01-01,Arkansas,AR,05,1210.400000,-3.100000,21.800000,-0.255459,1.834091,0.845192
2016-02-01,Arkansas,AR,05,1213.400000,3.000000,22.200000,0.247852,1.863667,0.846129
2016-03-01,Arkansas,AR,05,1214.600000,1.200000,29.000000,0.098896,2.446019,0.845457
2016-04-01,Arkansas,AR,05,1215.500000,0.900000,25.800000,0.074098,2.168614,0.844954
2016-05-01,Arkansas,AR,05,1215.900000,0.400000,20.000000,0.032908,1.672381,0.844962
2016-06-01,Arkansas,AR,05,1217.900000,2.000000,19.500000,0.164487,1.627170,0.844901
2016-07-01,Arkansas,AR,05,1220.700000,2.800000,18.600000,0.229904,1.547292,0.844658
2016-08-01,Arkansas,AR,05,1220.600000,-0.100000,16.000000,-0.008192,1.328242,0.843766
2016-09-01,Arkansas,AR,05,1223.900000,3.300000,17.000000,0.270359,1.408567,0.844261
2016-10-01,Arkansas,AR,05,1224.000000,0.100000,16.200000,0.008171,1.341282,0.843760
2016-11-01,Arkansas,AR,05,1223.600000,-0.400000,13.000000,-0.032680,1.073848,0.842798
2016-12-01,Arkansas,AR,05,1224.200000,0.600000,10.700000,0.049036,0.881747,0.841907
2017-01-01,Arkansas,AR,05,1225.400000,1.200000,15.000000,0.098023,1.239260,0.841459
2017-02-01,Arkansas,AR,05,1229.000000,3.600000,15.600000,0.293782,1.285644,0.842670
2017-03-01,Arkansas,AR,05,1230.900000,1.900000,16.300000,0.154597,1.342006,0.843255
2017-04-01,Arkansas,AR,05,1230.800000,-0.100000,15.300000,-0.008124,1.258741,0.842004
2017-05-01,Arkansas,AR,05,1231.400000,0.600000,15.500000,0.048749,1.274776,0.841235
2017-06-01,Arkansas,AR,05,1232.400000,1.000000,14.500000,0.081208,1.190574,0.840752
2017-07-01,Arkansas,AR,05,1233.500000,1.100000,12.800000,0.089257,1.048579,0.840419
2017-08-01,Arkansas,AR,05,1235.600000,2.100000,15.000000,0.170247,1.228904,0.841008
2017-09-01,Arkansas,AR,05,1238.000000,2.400000,14.100000,0.194238,1.152055,0.842131
2017-10-01,Arkansas,AR,05,1236.900000,-1.100000,12.900000,-0.088853,1.053922,0.840577
2017-11-01,Arkansas,AR,05,1238.000000,1.100000,14.400000,0.088932,1.176855,0.840051
2017-12-01,Arkansas,AR,05,1238.800000,0.800000,14.600000,0.064620,1.192616,0.839733
2018-01-01,Arkansas,AR,05,1239.300000,0.500000,13.900000,0.040362,1.134323,0.839293
2018-02-01,Arkansas,AR,05,1241.600000,2.300000,12.600000,0.185589,1.025224,0.838613
2018-03-01,Arkansas,AR,05,1242.000000,0.400000,11.100000,0.032216,0.901779,0.837605
2018-04-01,Arkansas,AR,05,1242.300000,0.300000,11.500000,0.024155,0.934352,0.837017
2018-05-01,Arkansas,AR,05,1244.200000,1.900000,12.800000,0.152942,1.039467,0.836482
2018-06-01,Arkansas,AR,05,1243.300000,-0.900000,10.900000,-0.072336,0.884453,0.834654
2018-07-01,Arkansas,AR,05,1247.900000,4.600000,14.400000,0.369983,1.167410,0.837404
2018-08-01,Arkansas,AR,05,1249.700000,1.800000,14.100000,0.144242,1.141146,0.837168
2018-09-01,Arkansas,AR,05,1251.700000,2.000000,13.700000,0.160038,1.106624,0.838054
2018-10-01,Arkansas,AR,05,1250.100000,-1.600000,13.200000,-0.127826,1.067184,0.836036
2018-11-01,Arkansas,AR,05,1250.000000,-0.100000,12.000000,-0.007999,0.969305,0.835467
2018-12-01,Arkansas,AR,05,1251.500000,1.500000,12.700000,0.120000,1.025186,0.835397
2019-01-01,Arkansas,AR,05,1255.200000,3.700000,15.900000,0.295645,1.282982,0.836465
2019-02-01,Arkansas,AR,05,1255.800000,0.600000,14.200000,0.047801,1.143686,0.836826
2019-03-01,Arkansas,AR,05,1254.600000,-1.200000,12.600000,-0.095557,1.014493,0.834758
2019-04-01,Arkansas,AR,05,1254.900000,0.300000,12.600000,0.023912,1.014248,0.833317
2019-05-01,Arkansas,AR,05,1254.000000,-0.900000,9.800000,-0.071719,0.787655,0.832570
2019-06-01,Arkansas,AR,05,1252.800000,-1.200000,9.500000,-0.095694,0.764096,0.830560
2019-07-01,Arkansas,AR,05,1253.700000,0.900000,5.800000,0.071839,0.464781,0.830611
2019-08-01,Arkansas,AR,05,1255.400000,1.700000,5.700000,0.135599,0.456109,0.830461
2019-09-01,Arkansas,AR,05,1254.500000,-0.900000,2.800000,-0.071690,0.223696,0.828791
2019-10-01,Arkansas,AR,05,1257.100000,2.600000,7.000000,0.207254,0.559955,0.829988
2019-11-01,Arkansas,AR,05,1259.600000,2.500000,9.600000,0.198870,0.768000,0.830504
2019-12-01,Arkansas,AR,05,1260.900000,1.300000,9.400000,0.103207,0.751099,0.830665
2020-01-01,Arkansas,AR,05,1263.400000,2.500000,8.200000,0.198271,0.653282,0.831015
2020-02-01,Arkansas,AR,05,1262.200000,-1.200000,6.400000,-0.094982,0.509635,0.828797
2020-03-01,Arkansas,AR,05,1257.900000,-4.300000,3.300000,-0.340675,0.263032,0.833626
2020-04-01,Arkansas,AR,05,1137.500000,-120.400000,-117.400000,-9.571508,-9.355327,0.872142
2020-05-01,Arkansas,AR,05,1167.900000,30.400000,-86.100000,2.672527,-6.866029,0.877856
2020-06-01,Arkansas,AR,05,1192.700000,24.800000,-60.100000,2.123469,-4.797254,0.866341
2020-07-01,Arkansas,AR,05,1199.200000,6.500000,-54.500000,0.544982,-4.347132,0.861154
2020-08-01,Arkansas,AR,05,1210.700000,11.500000,-44.700000,0.958973,-3.560618,0.859744
2020-09-01,Arkansas,AR,05,1212.700000,2.000000,-41.800000,0.165194,-3.332005,0.855400
2020-10-01,Arkansas,AR,05,1219.100000,6.400000,-38.000000,0.527748,-3.022830,0.855749
2020-11-01,Arkansas,AR,05,1223.300000,4.200000,-36.300000,0.344516,-2.881867,0.857055
2020-12-01,Arkansas,AR,05,1218.500000,-4.800000,-42.400000,-0.392381,-3.362677,0.854800
2021-01-01,Arkansas,AR,05,1226.500000,8.000000,-36.900000,0.656545,-2.920690,0.858515
2021-02-01,Arkansas,AR,05,1220.600000,-5.900000,-41.600000,-0.481044,-3.295833,0.851304
2021-03-01,Arkansas,AR,05,1232.300000,11.700000,-25.600000,0.958545,-2.035138,0.854387
2021-04-01,Arkansas,AR,05,1233.000000,0.700000,95.500000,0.056804,8.395604,0.852774
2021-05-01,Arkansas,AR,05,1232.800000,-0.200000,64.900000,-0.016221,5.556983,0.849826
2021-06-01,Arkansas,AR,05,1237.500000,4.700000,44.800000,0.381246,3.756183,0.848649
2021-07-01,Arkansas,AR,05,1236.900000,-0.600000,37.700000,-0.048485,3.143763,0.842793
2021-08-01,Arkansas,AR,05,1240.600000,3.700000,29.900000,0.299135,2.469646,0.842147
2021-09-01,Arkansas,AR,05,1237.800000,-2.800000,25.100000,-0.225697,2.069762,0.837647
2021-10-01,Arkansas,AR,05,1250.400000,12.600000,31.300000,1.017935,2.567468,0.841612
2021-11-01,Arkansas,AR,05,1251.600000,1.200000,28.300000,0.095969,2.313415,0.838705
2021-12-01,Arkansas,AR,05,1253.500000,1.900000,35.000000,0.151806,2.872384,0.836693
2022-01-01,Arkansas,AR,05,1259.100000,5.600000,32.600000,0.446749,2.657970,0.839366
2022-02-01,Arkansas,AR,05,1266.800000,7.700000,46.200000,0.611548,3.785024,0.839914
2022-03-01,Arkansas,AR,05,1267.000000,0.200000,34.700000,0.015788,2.815873,0.837326
2022-04-01,Arkansas,AR,05,1272.300000,5.300000,39.300000,0.418311,3.187348,0.839121
2022-05-01,Arkansas,AR,05,1275.700000,3.400000,42.900000,0.267233,3.479883,0.839696
2022-06-01,Arkansas,AR,05,1280.500000,4.800000,43.000000,0.376264,3.474747,0.840455
2022-07-01,Arkansas,AR,05,1287.700000,7.200000,50.800000,0.562280,4.107042,0.841238
2022-08-01,Arkansas,AR,05,1291.200000,3.500000,50.600000,0.271802,4.078672,0.841930
2022-09-01,Arkansas,AR,05,1294.400000,3.200000,56.600000,0.247831,4.572629,0.842807
2022-10-01,Arkansas,AR,05,1293.700000,-0.700000,43.300000,-0.054079,3.462892,0.840398
2022-11-01,Arkansas,AR,05,1295.400000,1.700000,43.800000,0.131406,3.499521,0.839849
2022-12-01,Arkansas,AR,05,1295.800000,0.400000,42.300000,0.030878,3.374551,0.839564
2023-01-01,Arkansas,AR,05,1304.000000,8.200000,44.900000,0.632814,3.566039,0.842508
2023-02-01,Arkansas,AR,05,1303.500000,-0.500000,36.700000,-0.038344,2.897063,0.840610
2023-03-01,Arkansas,AR,05,1306.800000,3.300000,39.800000,0.253165,3.141279,0.842369
2023-04-01,Arkansas,AR,05,1306.500000,-0.300000,34.200000,-0.022957,2.688045,0.840869
2023-05-01,Arkansas,AR,05,1309.700000,3.200000,34.000000,0.244929,2.665203,0.841412
2023-06-01,Arkansas,AR,05,1314.000000,4.300000,33.500000,0.328319,2.616166,0.842956
2023-07-01,Arkansas,AR,05,1310.700000,-3.300000,23.000000,-0.251142,1.786130,0.839961
2023-08-01,Arkansas,AR,05,1311.300000,0.600000,20.100000,0.045777,1.556691,0.839173
2023-09-01,Arkansas,AR,05,1315.100000,3.800000,20.700000,0.289789,1.599197,0.840765
2023-10-01,Arkansas,AR,05,1314.300000,-0.800000,20.600000,-0.060832,1.592332,0.839401
2023-11-01,Arkansas,AR,05,1315.200000,0.900000,19.800000,0.068478,1.528485,0.839295
2023-12-01,Arkansas,AR,05,1319.300000,4.100000,23.500000,0.311740,1.813551,0.841085
2024-01-01,Arkansas,AR,05,1318.200000,-1.100000,14.200000,-0.083378,1.088957,0.839447
2024-02-01,Arkansas,AR,05,1322.500000,4.300000,19.000000,0.326202,1.457614,0.841082
2024-03-01,Arkansas,AR,05,1326.900000,4.400000,20.100000,0.332703,1.538108,0.842658
2024-04-01,Arkansas,AR,05,1324.800000,-2.100000,18.300000,-0.158264,1.400689,0.840983
2024-05-01,Arkansas,AR,05,1326.000000,1.200000,16.300000,0.090580,1.244560,0.841328
2024-06-01,Arkansas,AR,05,1328.800000,2.800000,14.800000,0.211161,1.126332,0.842639
2024-07-01,Arkansas,AR,05,1330.100000,1.300000,19.400000,0.097833,1.480125,0.843180
2024-08-01,Arkansas,AR,05,1331.700000,1.600000,20.400000,0.120292,1.555708,0.844146
2024-09-01,Arkansas,AR,05,1333.400000,1.700000,18.300000,0.127656,1.391529,0.844394
2024-10-01,Arkansas,AR,05,1333.400000,0.000000,19.100000,0.000000,1.453245,0.844218
2024-11-01,Arkansas,AR,05,1335.500000,2.100000,20.300000,0.157492,1.543491,0.844831
2024-12-01,Arkansas,AR,05,1335.700000,0.200000,16.400000,0.014976,1.243083,0.843692
2015-01-01,California,CA,06,15813.100000,,,,,11.249431
2015-02-01,California,CA,06,15842.200000,29.100000,,0.184025,,11.249405
2015-03-01,California,CA,06,15889.000000,46.800000,,0.295414,,11.274952
2015-04-01,California,CA,06,15917.900000,28.900000,,0.181887,,11.273620
2015-05-01,California,CA,06,15964.800000,46.900000,,0.294637,,11.279515
2015-06-01,California,CA,06,16006.700000,41.900000,,0.262452,,11.295472
2015-07-01,California,CA,06,16096.600000,89.900000,,0.561640,,11.336352
2015-08-01,California,CA,06,16141.100000,44.500000,,0.276456,,11.356974
2015-09-01,California,CA,06,16160.600000,19.500000,,0.120810,,11.358707
2015-10-01,California,CA,06,16224.800000,64.200000,,0.397262,,11.379516
2015-11-01,California,CA,06,16249.700000,24.900000,,0.153469,,11.378704
2015-12-01,California,CA,06,16284.900000,35.200000,,0.216619,,11.381913
2016-01-01,California,CA,06,16308.800000,23.900000,495.700000,0.146762,3.134743,11.388032
2016-02-01,California,CA,06,16347.900000,39.100000,505.700000,0.239748,3.192107,11.399732
2016-03-01,California,CA,06,16327.700000,-20.200000,438.700000,-0.123563,2.761030,11.365358
2016-04-01,California,CA,06,16432.800000,105.100000,514.900000,0.643691,3.234723,11.423249
2016-05-01,California,CA,06,16452.200000,19.400000,487.400000,0.118057,3.052967,11.433079
2016-06-01,California,CA,06,16438.200000,-14.000000,431.500000,-0.085095,2.695746,11.403775
2016-07-01,California,CA,06,16517.300000,79.100000,420.700000,0.481196,2.613595,11.429076
2016-08-01,California,CA,06,16531.300000,14.000000,390.200000,0.084760,2.417431,11.427614
2016-09-01,California,CA,06,16567.400000,36.100000,406.800000,0.218374,2.517233,11.428394
2016-10-01,California,CA,06,16586.000000,18.600000,361.200000,0.112269,2.226222,11.433495
2016-11-01,California,CA,06,16609.800000,23.800000,360.100000,0.143495,2.216041,11.440596
2016-12-01,California,CA,06,16630.100000,20.300000,345.200000,0.122217,2.119755,11.436854
2017-01-01,California,CA,06,16634.900000,4.800000,326.100000,0.028863,1.999534,11.422872
2017-02-01,California,CA,06,16672.600000,37.700000,324.700000,0.226632,1.986188,11.431647
2017-03-01,California,CA,06,16715.800000,43.200000,388.100000,0.259108,2.376942,11.451531
2017-04-01,California,CA,06,16741.600000,25.800000,308.800000,0.154345,1.879168,11.453121
2017-05-01,California,CA,06,16798.900000,57.300000,346.700000,0.342261,2.107317,11.476226
2017-06-01,California,CA,06,16841.700000,42.800000,403.500000,0.254779,2.454648,11.489532
2017-07-01,California,CA,06,16840.600000,-1.100000,323.300000,-0.006531,1.957342,11.473987
2017-08-01,California,CA,06,16862.000000,21.400000,330.700000,0.127074,2.000448,11.477072
2017-09-01,California,CA,06,16912.700000,50.700000,345.300000,0.300676,2.084214,11.504612
2017-10-01,California,CA,06,16932.000000,19.300000,346.000000,0.114115,2.086097,11.506704
2017-11-01,California,CA,06,16958.800000,26.800000,349.000000,0.158280,2.101169,11.507478
2017-12-01,California,CA,06,17008.700000,49.900000,378.600000,0.294243,2.276595,11.529524
2018-01-01,California,CA,06,17042.000000,33.300000,407.100000,0.195782,2.447264,11.541379
2018-02-01,California,CA,06,17083.000000,41.000000,410.400000,0.240582,2.461524,11.538358
2018-03-01,California,CA,06,17091.600000,8.600000,375.800000,0.050342,2.248172,11.526571
2018-04-01,California,CA,06,17102.700000,11.100000,361.100000,0.064944,2.156903,11.523177
2018-05-01,California,CA,06,17125.600000,22.900000,326.700000,0.133897,1.944770,11.513628
2018-06-01,California,CA,06,17170.800000,45.200000,329.100000,0.263932,1.954078,11.527121
2018-07-01,California,CA,06,17160.000000,-10.800000,319.400000,-0.062897,1.896607,11.515233
2018-08-01,California,CA,06,17200.500000,40.500000,338.500000,0.236014,2.007472,11.522539
2018-09-01,California,CA,06,17230.000000,29.500000,317.300000,0.171507,1.876105,11.536041
2018-10-01,California,CA,06,17258.800000,28.800000,326.800000,0.167150,1.930073,11.542263
2018-11-01,California,CA,06,17274.400000,15.600000,315.600000,0.090389,1.860981,11.545747
2018-12-01,California,CA,06,17321.400000,47.000000,312.700000,0.272079,1.838471,11.562323
2019-01-01,California,CA,06,17319.700000,-1.700000,277.700000,-0.009814,1.629504,11.541850
2019-02-01,California,CA,06,17332.200000,12.500000,249.200000,0.072172,1.458760,11.549641
2019-03-01,California,CA,06,17355.400000,23.200000,263.800000,0.133855,1.543448,11.547556
2019-04-01,California,CA,06,17360.000000,4.600000,257.300000,0.026505,1.504441,11.527913
2019-05-01,California,CA,06,17385.100000,25.100000,259.500000,0.144585,1.515275,11.542512
2019-06-01,California,CA,06,17423.100000,38.000000,252.300000,0.218578,1.469355,11.550869
2019-07-01,California,CA,06,17432.100000,9.000000,272.100000,0.051656,1.585664,11.549256
2019-08-01,California,CA,06,17465.100000,33.000000,264.600000,0.189306,1.538327,11.553361
2019-09-01,California,CA,06,17478.000000,12.900000,248.000000,0.073862,1.439350,11.546923
2019-10-01,California,CA,06,17498.900000,20.900000,240.100000,0.119579,1.391174,11.553479
2019-11-01,California,CA,06,17559.800000,60.900000,285.400000,0.348022,1.652156,11.577865
2019-12-01,California,CA,06,17576.000000,16.200000,254.600000,0.092256,1.469858,11.578850
